split,speaker,filename,attack,label,filepath
train,LA_0079,LA_T_5761909,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5761909.flac
train,LA_0079,LA_T_5777819,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5777819.flac
train,LA_0079,LA_T_5785306,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5785306.flac
train,LA_0079,LA_T_5954195,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5954195.flac
train,LA_0079,LA_T_6058143,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6058143.flac
train,LA_0079,LA_T_6074694,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6074694.flac
train,LA_0079,LA_T_6105178,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6105178.flac
train,LA_0079,LA_T_6200206,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6200206.flac
train,LA_0079,LA_T_6214695,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6214695.flac
train,LA_0079,LA_T_6324553,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6324553.flac
train,LA_0079,LA_T_6335714,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6335714.flac
train,LA_0079,LA_T_6370865,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6370865.flac
train,LA_0079,LA_T_6405980,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6405980.flac
train,LA_0079,LA_T_6426017,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6426017.flac
train,LA_0079,LA_T_6492747,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6492747.flac
train,LA_0079,LA_T_6618587,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6618587.flac
train,LA_0079,LA_T_6630946,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6630946.flac
train,LA_0079,LA_T_6721654,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6721654.flac
train,LA_0079,LA_T_6736628,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6736628.flac
train,LA_0079,LA_T_6768659,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6768659.flac
train,LA_0079,LA_T_6960204,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6960204.flac
train,LA_0079,LA_T_7122854,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7122854.flac
train,LA_0079,LA_T_7123800,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7123800.flac
train,LA_0079,LA_T_7248140,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7248140.flac
train,LA_0079,LA_T_7288400,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7288400.flac
train,LA_0079,LA_T_7397041,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7397041.flac
train,LA_0079,LA_T_7677120,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7677120.flac
train,LA_0079,LA_T_7737943,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7737943.flac
train,LA_0079,LA_T_7744923,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7744923.flac
train,LA_0079,LA_T_8115679,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8115679.flac
train,LA_0079,LA_T_8145267,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8145267.flac
train,LA_0079,LA_T_8324598,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8324598.flac
train,LA_0079,LA_T_8449978,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8449978.flac
train,LA_0079,LA_T_8458654,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8458654.flac
train,LA_0079,LA_T_8507928,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8507928.flac
train,LA_0079,LA_T_8638376,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8638376.flac
train,LA_0079,LA_T_8682959,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8682959.flac
train,LA_0079,LA_T_9107429,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9107429.flac
train,LA_0079,LA_T_9152126,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9152126.flac
train,LA_0079,LA_T_9188299,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9188299.flac
train,LA_0079,LA_T_9258514,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9258514.flac
train,LA_0079,LA_T_9341221,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9341221.flac
train,LA_0079,LA_T_9431341,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9431341.flac
train,LA_0079,LA_T_9437384,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9437384.flac
train,LA_0079,LA_T_9456128,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9456128.flac
train,LA_0079,LA_T_9488159,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9488159.flac
train,LA_0079,LA_T_9515789,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9515789.flac
train,LA_0079,LA_T_9526930,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9526930.flac
train,LA_0079,LA_T_9534983,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9534983.flac
train,LA_0079,LA_T_9543922,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9543922.flac
train,LA_0079,LA_T_9596913,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9596913.flac
train,LA_0079,LA_T_9669914,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9669914.flac
train,LA_0079,LA_T_9701712,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9701712.flac
train,LA_0079,LA_T_9789409,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9789409.flac
train,LA_0079,LA_T_9803720,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9803720.flac
train,LA_0079,LA_T_9874922,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9874922.flac
train,LA_0079,LA_T_9897034,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9897034.flac
train,LA_0079,LA_T_9905136,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9905136.flac
train,LA_0079,LA_T_9907603,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9907603.flac
train,LA_0079,LA_T_9926593,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9926593.flac
train,LA_0080,LA_T_1078395,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1078395.flac
train,LA_0080,LA_T_1257508,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1257508.flac
train,LA_0080,LA_T_1290428,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1290428.flac
train,LA_0080,LA_T_1373249,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1373249.flac
train,LA_0080,LA_T_1411980,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1411980.flac
train,LA_0080,LA_T_1455233,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1455233.flac
train,LA_0080,LA_T_1470659,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1470659.flac
train,LA_0080,LA_T_1511191,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1511191.flac
train,LA_0080,LA_T_1618831,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1618831.flac
train,LA_0080,LA_T_1625761,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1625761.flac
train,LA_0080,LA_T_1651877,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1651877.flac
train,LA_0080,LA_T_1702062,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1702062.flac
train,LA_0080,LA_T_1735385,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1735385.flac
train,LA_0080,LA_T_1795259,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1795259.flac
train,LA_0080,LA_T_1820456,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1820456.flac
train,LA_0080,LA_T_1909202,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1909202.flac
train,LA_0080,LA_T_2091969,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2091969.flac
train,LA_0080,LA_T_2335057,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2335057.flac
train,LA_0080,LA_T_2386039,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2386039.flac
train,LA_0080,LA_T_2407353,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2407353.flac
train,LA_0080,LA_T_2486958,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2486958.flac
train,LA_0080,LA_T_2610237,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2610237.flac
train,LA_0080,LA_T_2698001,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2698001.flac
train,LA_0080,LA_T_2737588,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2737588.flac
train,LA_0080,LA_T_2777160,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2777160.flac
train,LA_0080,LA_T_2801441,-,bonafide,/Users/raunitchatterjee/Desktop/Datasets/ASVspoof2019/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2801441.flac
